stage,model,gd,tau,gap,graph,pulse_s,amplitude_A_m2,restore_s,end_s,dose,id,peak_mV,time_peak_s,positive_area_mV_s,positive_centroid_s,final_mean_mV,final_max_departure_mV,target_ever_fraction,target_final_fraction,first_target_crossing_s,final_dv_max_V_s,final_gate_derivative_max_s_inv,net_cut_charge_effective_C_m2,positive_cut_charge_effective_C_m2,junction_sum_max_A_m2,nfev,method,rtol,atol,gate_min,gate_max,amplitude_factor,numerical_correction,strategy,budget_edges,added_weight
temporal,kv,0.0,0.0148,1.0,interface_10pct,0.1,0.001,0.2,1.0,equal_charge,case0010,0.0006476942989164236,0.047,6.408942013226213e-05,0.061969107634266066,6.938893903907228e-15,1.3253287356462806e-12,0.0,0.0,,1.2170169386149787e-12,1.7933289988138613e-13,7.672502046891773e-06,7.690461959749763e-06,1.7728873924482974e-15,3090,DOP853,1e-08,1e-10,0.026572229469801537,0.027002030931770584,,,,,
temporal,kv,0.0,0.0148,1.0,interface_10pct,0.1,0.02,0.2,1.0,equal_current,case0011,0.012839223516414311,0.046,0.0012698186156778792,0.061852711150478606,4.85722573273506e-14,1.5612511283791264e-12,0.0,0.0,,1.3397269404968881e-12,2.0746355084317218e-13,0.00015205198602735517,0.00015244775015482254,1.7728873924482974e-15,3150,DOP853,1e-08,1e-10,0.026572199052340772,0.03647216680133,,,,,
temporal,kv,0.0,0.0148,1.0,independent32_seed11,0.001,0.1,0.2,1.0,equal_charge,case0012,0.020332878438347746,0.004,0.00026795183878057863,0.010236404690857364,6.938893903907228e-15,1.6237011735142914e-12,0.0,0.0,,1.423427348212769e-12,2.198879216846277e-13,3.182855325293624e-05,3.199573709984749e-05,2.520101088149878e-15,3108,DOP853,1e-08,1e-10,0.026572227895210344,0.028302388147670752,,,,,
temporal,kv,0.0,0.0148,1.0,independent32_seed11,0.001,0.02,0.2,1.0,equal_current,case0013,0.004068384301052219,0.004,5.3728615707595434e-05,0.010261949429654065,2.0816681711721685e-14,1.2628786905111156e-12,0.0,0.0,,1.1038695998943915e-12,1.6690852903993062e-13,6.380785009961846e-06,6.4105873633218065e-06,2.520101088149878e-15,3105,DOP853,1e-08,1e-10,0.026572230316788202,0.026881331116724905,,,,,
temporal,kv,0.0,0.0148,1.0,independent32_seed11,0.01,0.01,0.2,1.0,equal_charge,case0014,0.016820172811744805,0.011,0.00026828806683427617,0.014739716615469635,6.938893903907228e-15,1.0685896612017132e-12,0.0,0.0,,9.80270552231044e-13,1.3971556644353742e-13,3.188306695838241e-05,3.2029130258515746e-05,2.520101088149878e-15,3174,DOP853,1e-08,1e-10,0.026572228050401936,0.028007307328003023,,,,,
temporal,kv,0.0,0.0148,1.0,independent32_seed11,0.01,0.02,0.2,1.0,equal_current,case0015,0.03362023845607243,0.011,0.0005357212937161585,0.01472412927588374,2.7755575615628914e-14,1.124100812432971e-12,0.0,0.0,,1.0095440108881526e-12,1.4909245009746612e-13,6.368544569881798e-05,6.39941809203002e-05,2.520101088149878e-15,3150,DOP853,1e-08,1e-10,0.02657222507213798,0.029587344109948874,,,,,
temporal,kv,0.0,0.0148,1.0,independent32_seed11,0.1,0.001,0.2,1.0,equal_charge,case0016,0.002687190399620898,0.043000000000000003,0.0002663269128181031,0.05941831667835327,-4.163336342344337e-14,1.4363510381087963e-12,0.0,0.0,,1.3006522942005105e-12,1.8636556262183264e-13,3.1913977551774735e-05,3.195307066891646e-05,2.520101088149878e-15,3144,DOP853,1e-08,1e-10,0.026572229904180657,0.02689844237989199,,,,,
temporal,kv,0.0,0.0148,1.0,independent32_seed11,0.1,0.02,0.2,1.0,equal_current,case0017,0.05341559531120421,0.042,0.005291939670020579,0.05933909847933523,6.938893903907228e-15,1.6375789613221059e-12,0.0,0.0,,1.4710671916717821e-12,2.2012234377597593e-13,0.0006354572628423506,0.0006363464967114842,2.520101088149878e-15,3150,DOP853,1e-08,1e-10,0.026572209361825673,0.03384746730672486,,,,,
temporal,kv,0.0,0.0148,1.0,independent32_seed22,0.001,0.1,0.2,1.0,equal_charge,case0018,0.020382960634800218,0.004,0.00027045637571256054,0.0102670062412799,1.3877787807814457e-14,1.519617764955683e-12,0.0,0.0,,1.359177527471278e-12,1.9902435555463636e-13,3.21225615633e-05,3.230808462473879e-05,2.692815932105147e-15,3120,DOP853,1e-08,1e-10,0.026572227794887097,0.028302330711665803,,,,,
temporal,kv,0.0,0.0148,1.0,independent32_seed22,0.001,0.02,0.2,1.0,equal_current,case0019,0.004078401949950128,0.004,5.4230714539946906e-05,0.010292514646013398,2.0816681711721685e-14,1.2004286453759505e-12,0.0,0.0,,1.1211734665672601e-12,1.5589069074656442e-13,6.439748401546889e-06,6.4729095034586384e-06,2.692815932105147e-15,3105,DOP853,1e-08,1e-10,0.026572230298105327,0.02688132041794725,,,,,
temporal,kv,0.0,0.0148,1.0,independent32_seed22,0.01,0.01,0.2,1.0,equal_charge,case0020,0.016928344712681398,0.011,0.0002707949317674978,0.01477025686620403,2.0816681711721685e-14,1.3739009929736312e-12,0.0,0.0,,1.2808330784874755e-12,1.7933289988138613e-13,3.217763041415211e-05,3.233951123144754e-05,2.6928159321051457e-15,3174,DOP853,1e-08,1e-10,0.0265722279571862,0.02800699273350293,,,,,
temporal,kv,0.0,0.0148,1.0,independent32_seed22,0.01,0.02,0.2,1.0,equal_current,case0021,0.03383653586006008,0.011,0.0005407282340589951,0.0147547058236252,3.469446951953614e-14,1.5959455978986625e-12,0.0,0.0,,1.4503155620904096e-12,2.102766159393508e-13,6.427364745693275e-05,6.46147104013183e-05,2.6928159321051457e-15,3189,DOP853,1e-08,1e-10,0.026572224877992105,0.029586657312158343,,,,,
temporal,kv,0.0,0.0148,1.0,independent32_seed22,0.1,0.001,0.2,1.0,equal_charge,case0022,0.002712303259662374,0.043000000000000003,0.0002687957685321603,0.059446939790574325,6.938893903907228e-15,1.3739009929736312e-12,0.0,0.0,,1.2216790079566664e-12,1.8144269870352008e-13,3.220891406558775e-05,3.225117896292937e-05,2.6928159321051457e-15,3144,DOP853,1e-08,1e-10,0.026572229892134116,0.02689812664521807,,,,,
temporal,kv,0.0,0.0148,1.0,independent32_seed22,0.1,0.02,0.2,1.0,equal_current,case0023,0.05391603089800051,0.042,0.005341081925152108,0.059368017853806326,6.938893903907228e-15,1.4918621893400541e-12,0.0,0.0,,1.3624518180321843e-12,1.9738340091519884e-13,0.0006413266357265972,0.0006422832878658987,2.6928159321051457e-15,3204,DOP853,1e-08,1e-10,0.026572209541432232,0.033839751729698664,,,,,
temporal,kv,0.0,0.0148,1.0,independent32_seed33,0.001,0.1,0.2,1.0,equal_charge,case0024,0.020379292135414007,0.004,0.00027036597404623067,0.010272576630307704,2.0816681711721685e-14,1.880440247958859e-12,0.0,0.0,,1.6938490540741036e-12,2.4778415055506556e-13,3.211212861581612e-05,3.229098528517784e-05,2.749658861902435e-15,3108,DOP853,1e-08,1e-10,0.026572227860363517,0.028304602409884798,,,,,
temporal,kv,0.0,0.0148,1.0,independent32_seed33,0.001,0.02,0.2,1.0,equal_current,case0025,0.004077668719563998,0.004,5.421284946946492e-05,0.010298139089070209,-6.938893903907228e-15,1.4502288259166107e-12,0.0,0.0,,1.4020035132844555e-12,1.9761782300654708e-13,6.437737224480168e-06,6.469735598401614e-06,2.749658861902435e-15,3105,DOP853,1e-08,1e-10,0.02657223031009627,0.026881734193678675,,,,,
temporal,kv,0.0,0.0148,1.0,independent32_seed33,0.01,0.01,0.2,1.0,equal_charge,case0026,0.016918303122108458,0.011,0.000270704417126337,0.014775801086061026,1.3877787807814457e-14,1.582067810090848e-12,0.0,0.0,,1.4488410471358293e-12,2.088700833912615e-13,3.216723479530324e-05,3.232356096084685e-05,2.7496588619024343e-15,3174,DOP853,1e-08,1e-10,0.0265722280171016,0.028010859725448516,,,,,
temporal,kv,0.0,0.0148,1.0,independent32_seed33,0.01,0.02,0.2,1.0,equal_current,case0027,0.03381641190559198,0.011,0.0005405439214183141,0.014760171673123651,-1.3877787807814457e-14,1.1379786002407855e-12,0.0,0.0,,1.0463418326223106e-12,1.5073340473690365e-13,6.425196023326265e-05,6.458219215910123e-05,2.7496588619024343e-15,3150,DOP853,1e-08,1e-10,0.026572225003671235,0.029595142156733534,,,,,
temporal,kv,0.0,0.0148,1.0,independent32_seed33,0.1,0.001,0.2,1.0,equal_charge,case0028,0.0027114090845742345,0.043000000000000003,0.000268711007081264,0.05945266153702292,1.3877787807814457e-14,1.2351231148954867e-12,0.0,0.0,,1.0541264042207565e-12,1.596414442081359e-13,3.219883968420787e-05,3.224011232118057e-05,2.7496588619024343e-15,3144,DOP853,1e-08,1e-10,0.0265722298892369,0.02689949113950382,,,,,
temporal,kv,0.0,0.0148,1.0,independent32_seed33,0.1,0.02,0.2,1.0,equal_current,case0029,0.05389631454154331,0.042,0.005339210569282267,0.05937320969510521,2.0816681711721685e-14,1.3530843112619095e-12,0.0,0.0,,1.2186866099606064e-12,1.80270588246779e-13,0.0006410831373510931,0.0006420192330327088,2.7496588619024343e-15,3150,DOP853,1e-08,1e-10,0.02657220960757486,0.033873188403985593,,,,,
temporal,kv,0.0,0.0148,1.0,cut,0.001,0.1,0.2,1.0,equal_charge,case0030,1.8041124150158794e-13,0.839,1.6021906024121787e-14,0.5797721957557385,1.3877787807814457e-14,1.8596235662471372e-12,0.0,0.0,,1.6980557585033473e-12,2.435645529107976e-13,-1.519235556801668e-12,5.730714514040614e-15,1.915134717478395e-15,3093,DOP853,1e-08,1e-10,0.026572225119073662,0.028871516366675475,,,,,
temporal,kv,0.0,0.0148,1.0,cut,0.001,0.02,0.2,1.0,equal_current,case0031,1.942890293094024e-13,0.919,1.45473910695415e-14,0.5901860243262582,2.0816681711721685e-14,1.2004286453759505e-12,0.0,0.0,,1.0975161751636264e-12,1.5659395702060907e-13,-2.9157529168877266e-13,5.310377138023625e-15,1.915134717478395e-15,3078,DOP853,1e-08,1e-10,0.02657222981586437,0.026979330443407966,,,,,
temporal,kv,0.0,0.0148,1.0,cut,0.01,0.01,0.2,1.0,equal_charge,case0032,1.5959455978986625e-13,0.449,1.502270530195915e-14,0.5808009237875288,-1.3877787807814457e-14,1.6861512186494565e-12,0.0,0.0,,1.4865279146514254e-12,2.2645174024237778e-13,-2.2116640394087562e-12,4.4617295968940614e-15,1.915134717478395e-15,3120,DOP853,1e-08,1e-10,0.02657222550685304,0.02852409979266736,,,,,
temporal,kv,0.0,0.0148,1.0,cut,0.01,0.02,0.2,1.0,equal_current,case0033,1.457167719820518e-13,0.434,1.446759378964657e-14,0.5745683453237411,2.7755575615628914e-14,1.1518563880486e-12,0.0,0.0,,1.0978197517719224e-12,1.528432035590376e-13,-4.526396285564616e-12,4.935975239650504e-15,1.915134717478395e-15,3135,DOP853,1e-08,1e-10,0.026572219582783333,0.03074280757907754,,,,,
temporal,kv,0.0,0.0148,1.0,cut,0.1,0.001,0.2,1.0,equal_charge,case0034,2.010197563961924e-11,0.312,6.605618829702568e-13,0.3294913285082513,1.3877787807814457e-14,1.457167719820518e-12,0.0,0.0,,1.3263912537753164e-12,1.9855551137193994e-13,-7.144394424118962e-10,4.551831134236298e-15,1.915134717478395e-15,3090,DOP853,1e-08,1e-10,0.026572228293557265,0.027025616430781375,,,,,
temporal,kv,0.0,0.0148,1.0,cut,0.1,0.02,0.2,1.0,equal_current,case0035,3.755259991855553e-10,0.313,1.2106277785806092e-11,0.32458580493993655,2.0816681711721685e-14,1.1726730697603216e-12,0.0,0.0,,1.0222508603496827e-12,1.5565626865521619e-13,-1.4718187868755645e-08,4.6660383890007024e-15,1.915134717478395e-15,3165,DOP853,1e-08,1e-10,0.02657217593811929,0.037089240550703624,,,,,
temporal,kv,0.0,0.0148,4.0,original,0.001,0.1,0.2,1.0,equal_charge,case0036,0.029417703379670812,0.002,0.00034085014446111686,0.009234915090838932,6.4878658001532585e-12,1.3586452102254398e-07,0.0,0.0,,4.994431805627197e-07,1.716810791690498e-08,4.053627121641735e-05,4.067249794233607e-05,8.520961713998076e-15,8904,DOP853,1e-08,1e-10,0.026572227738499224,0.027179458654380362,,,,,
temporal,kv,0.0,0.0148,4.0,original,0.001,0.02,0.2,1.0,equal_current,case0037,0.005883826211527943,0.002,6.821511719578427e-05,0.009244923796680276,-4.98212582300539e-12,1.0459650506833285e-07,0.0,0.0,,3.84500437218549e-07,1.32169880333059e-08,8.110958490636934e-06,8.1389676258313e-06,8.520961713998076e-15,8862,DOP853,1e-08,1e-10,0.026572229148128658,0.026685666458347714,,,,,
temporal,kv,0.0,0.0148,4.0,original,0.01,0.01,0.2,1.0,equal_charge,case0038,0.022561567291273787,0.01,0.0003408871521570836,0.013727413247146842,-6.678685382510707e-11,1.481241344858386e-06,0.0,0.0,,5.445105409488185e-06,1.8717234218990974e-07,4.055253948821035e-05,4.0674396032695086e-05,8.520961713998076e-15,8856,DOP853,1e-08,1e-10,0.026572228518570155,0.02708112707624772,,,,,
temporal,kv,0.0,0.0148,4.0,original,0.01,0.02,0.2,1.0,equal_current,case0039,0.04511773612345116,0.01,0.0006815400092341356,0.013723660488319757,1.3877787807814457e-13,2.455015357671897e-09,0.0,0.0,,9.024630001630563e-09,3.102409939308797e-10,8.109076259966714e-05,8.133613162131355e-05,8.520961713998076e-15,8862,DOP853,1e-08,1e-10,0.026572226406301136,0.02760890753969359,,,,,
temporal,kv,0.0,0.0148,4.0,original,0.1,0.001,0.2,1.0,equal_charge,case0040,0.0034110334913850515,0.042,0.0003383561997122377,0.058428039254329135,-2.3869795029440866e-12,4.599347985800861e-08,0.0,0.0,,1.6907356807996377e-07,5.811804209809567e-09,4.055822497247547e-05,4.058927032908578e-05,8.520961713998076e-15,8916,DOP853,1e-08,1e-10,0.0265722292321312,0.026686533604854644,,,,,
temporal,kv,0.0,0.0148,4.0,original,0.1,0.02,0.2,1.0,equal_current,case0041,0.06812985827681778,0.042,0.006757514546621634,0.05840954059230024,-1.7555401576885288e-12,3.3641499308512124e-08,0.0,0.0,,1.2366732082824683e-07,4.250986293455253e-09,0.0008106865560223832,0.0008112865100443288,8.520961713998076e-15,8922,DOP853,1e-08,1e-10,0.026572214912544256,0.028949481129955087,,,,,
temporal,kv,0.0,0.0148,4.0,interface_10pct,0.001,0.1,0.2,1.0,equal_charge,case0042,0.008038766079673798,0.005,0.00012810859651862794,0.011694060055004752,-1.582067810090848e-11,4.2537292438415975e-07,0.0,0.0,,1.563694568360724e-06,5.3750872934258966e-08,1.519710150873243e-05,1.528757625038151e-05,7.0915495697931874e-15,8811,DOP853,1e-08,1e-10,0.026572228070734356,0.027421874054392826,,,,,
temporal,kv,0.0,0.0148,4.0,interface_10pct,0.001,0.02,0.2,1.0,equal_current,case0043,0.0016081031295814285,0.005,2.564644018104162e-05,0.011709636620645267,1.2490009027033011e-12,3.443154789062319e-08,0.0,0.0,,1.2657235676227785e-07,4.350847056882405e-09,3.0424802584844608e-06,3.0611244888214467e-06,7.0915495697931874e-15,8811,DOP853,1e-08,1e-10,0.02657222811268113,0.026729309344357376,,,,,
temporal,kv,0.0,0.0148,4.0,interface_10pct,0.01,0.01,0.2,1.0,equal_charge,case0044,0.007139884072117353,0.011,0.000128145571764042,0.016187087706855213,-1.7555401576885288e-12,4.951345583537048e-08,0.0,0.0,,1.8201441547537056e-07,6.25659410729067e-09,1.5208708647158914e-05,1.529409662613394e-05,7.09154956979319e-15,8820,DOP853,1e-08,1e-10,0.02657222821095157,0.027283087876054248,,,,,
temporal,kv,0.0,0.0148,4.0,interface_10pct,0.01,0.02,0.2,1.0,equal_current,case0045,0.01427734574050571,0.011,0.0002561633448868658,0.016181324170471512,-1.249000902703301e-13,3.908297296906227e-09,0.0,0.0,,1.4366943116954356e-08,4.938396726085294e-10,3.0402370956508798e-05,3.0573757343794516e-05,7.09154956979319e-15,8826,DOP853,1e-08,1e-10,0.026572225442948273,0.028030704976195392,,,,,
temporal,kv,0.0,0.0148,4.0,interface_10pct,0.1,0.001,0.2,1.0,equal_charge,case0046,0.001282468542980475,0.046,0.0001270275061638973,0.06082182345000214,-3.885780586188048e-13,8.978241761159467e-09,0.0,0.0,,3.3004378375244003e-08,1.1344868831901538e-09,1.5214313050169104e-05,1.524131006948621e-05,7.09154956979319e-15,8796,DOP853,1e-08,1e-10,0.026572229213122252,0.026731695862359805,,,,,
temporal,kv,0.0,0.0148,4.0,interface_10pct,0.1,0.02,0.2,1.0,equal_current,case0047,0.025600824000215905,0.046,0.0025354929676320095,0.06079544298461719,4.524158825347513e-12,1.1085004442135116e-07,0.0,0.0,,4.074903530056073e-07,1.400723193590348e-08,0.00030375050698193553,0.0003042710046940888,7.09154956979319e-15,8892,DOP853,1e-08,1e-10,0.026572211529292414,0.02993947005006599,,,,,
temporal,kv,0.0,0.0148,4.0,independent32_seed11,0.001,0.1,0.2,1.0,equal_charge,case0048,0.02921095701922255,0.002,0.00033708162736117986,0.009252890754978241,3.2057689836051395e-11,2.3054310543946244e-07,0.0,0.0,,8.474488707348529e-07,2.913189279709807e-08,4.008801674832938e-05,4.02224420244569e-05,1.0080404352599512e-14,8883,DOP853,1e-08,1e-10,0.02657222774370856,0.0271800850368891,,,,,
temporal,kv,0.0,0.0148,4.0,independent32_seed11,0.001,0.02,0.2,1.0,equal_current,case0049,0.005842476859356516,0.002,6.746221452568965e-05,0.00927003165409201,1.1705914015891494e-11,8.436685378088171e-08,0.0,0.0,,3.101226786440467e-07,1.0660782738948905e-08,8.022375657730705e-06,8.056925850225783e-06,1.0080404352599512e-14,8847,DOP853,1e-08,1e-10,0.026572229016000242,0.026685927084137674,,,,,
temporal,kv,0.0,0.0148,4.0,independent32_seed11,0.01,0.01,0.2,1.0,equal_charge,case0050,0.022274279316628065,0.01,0.0003371184535972162,0.013745346468288776,8.652800698172314e-12,6.26896937139243e-08,0.0,0.0,,2.3044001314347778e-07,7.921611939982993e-09,4.010362313306122e-05,4.0225130797174864e-05,1.0080404352599512e-14,8826,DOP853,1e-08,1e-10,0.026572228470498182,0.02708359369654737,,,,,
temporal,kv,0.0,0.0148,4.0,independent32_seed11,0.01,0.02,0.2,1.0,equal_current,case0051,0.04454312925173537,0.01,0.0006739977645317807,0.013740526436998197,-1.3662682096793333e-11,9.99969898551889e-08,0.0,0.0,,3.675774492726755e-07,1.2635789796246e-08,8.01943995530208e-05,8.042932226708658e-05,1.0080404352599512e-14,8895,DOP853,1e-08,1e-10,0.026572226275567056,0.027614020901594028,,,,,
temporal,kv,0.0,0.0148,4.0,independent32_seed11,0.1,0.001,0.2,1.0,equal_charge,case0052,0.0033732931998056714,0.042,0.0003346160629402634,0.058444716081916044,7.389922007661198e-12,6.613989911308238e-08,0.0,0.0,,2.431255746856639e-07,8.357584050498032e-09,4.010976707465006e-05,4.0142921693389955e-05,1.0080404352599512e-14,8850,DOP853,1e-08,1e-10,0.026572229201076485,0.026687432146786504,,,,,
temporal,kv,0.0,0.0148,4.0,independent32_seed11,0.1,0.02,0.2,1.0,equal_current,case0053,0.06737434984552954,0.042,0.006682537836909792,0.05842473430830596,7.632783294297951e-12,6.131686824950577e-08,0.0,0.0,,2.253951652706962e-07,7.748137717008582e-09,0.0008017152615535403,0.0008022874104650168,1.0080404352599512e-14,8916,DOP853,1e-08,1e-10,0.02657221446556871,0.028968858807771995,,,,,
temporal,kv,0.0,0.0148,4.0,independent32_seed22,0.001,0.1,0.2,1.0,equal_charge,case0054,0.029416202630909438,0.002,0.0003400713741902872,0.009223031981148735,-8.749945212827015e-12,1.5567241939962173e-07,0.0,0.0,,5.722411919100931e-07,1.967103891562636e-08,4.044532955377393e-05,4.057866589429899e-05,1.0771263728420588e-14,8883,DOP853,1e-08,1e-10,0.0265722278853029,0.02717977400144198,,,,,
temporal,kv,0.0,0.0148,4.0,independent32_seed22,0.001,0.02,0.2,1.0,equal_current,case0055,0.005883526552750984,0.002,6.806009312310124e-05,0.009235195327318868,-2.7547408798511697e-12,4.943105647026158e-08,0.0,0.0,,1.8170533849261317e-07,6.246179671460434e-09,8.092979855141808e-06,8.123485384542892e-06,1.0771263728420588e-14,8823,DOP853,1e-08,1e-10,0.026572229202205533,0.02668579806283541,,,,,
temporal,kv,0.0,0.0148,4.0,independent32_seed22,0.01,0.01,0.2,1.0,equal_charge,case0056,0.022537887926631084,0.01,0.00034010927157590576,0.01371555897938593,-7.011058400507864e-11,1.3477721022558953e-06,0.0,0.0,,4.9543326698315085e-06,1.703070115019692e-07,4.046165962664033e-05,4.0581238921135815e-05,1.0771263728420583e-14,8838,DOP853,1e-08,1e-10,0.026572228550903652,0.02708239948310216,,,,,
temporal,kv,0.0,0.0148,4.0,independent32_seed22,0.01,0.02,0.2,1.0,equal_current,case0057,0.045070310010844605,0.01,0.0006799799270492436,0.013711464594444504,4.28129753871076e-12,7.747761460175084e-08,0.0,0.0,,2.848028963272492e-07,9.790238252226267e-09,8.090895359022959e-05,8.114596841045177e-05,1.0771263728420583e-14,8883,DOP853,1e-08,1e-10,0.026572226172408366,0.02761154502050528,,,,,
temporal,kv,0.0,0.0148,4.0,independent32_seed22,0.1,0.001,0.2,1.0,equal_charge,case0058,0.003403233778669079,0.042,0.00033759327251294674,0.05841623595645713,-1.0200174038743626e-12,4.3015299655557726e-08,0.0,0.0,,1.5812381100668849e-07,5.43547353335325e-09,4.046724438099403e-05,4.049724601530716e-05,1.0771263728420583e-14,8850,DOP853,1e-08,1e-10,0.02657222922429489,0.02668703030585795,,,,,
temporal,kv,0.0,0.0148,4.0,independent32_seed22,0.1,0.02,0.2,1.0,equal_current,case0059,0.06797265155950027,0.042,0.006742084606252306,0.05839759559557707,-1.0061396160665481e-12,3.8720554540461194e-08,0.0,0.0,,1.4233666415647273e-07,4.8927842820833054e-09,0.0008088674128991712,0.000809448909495297,1.0771263728420583e-14,8943,DOP853,1e-08,1e-10,0.026572213828999557,0.0289601907368971,,,,,
temporal,kv,0.0,0.0148,4.0,independent32_seed33,0.001,0.1,0.2,1.0,equal_charge,case0060,0.02939732656653815,0.002,0.00034093492888329774,0.009245429382787705,-9.957312752106873e-12,4.182722224133073e-08,0.0,0.0,,1.5372495357820343e-07,5.285404715245319e-09,4.054546210162159e-05,4.068732501623697e-05,1.099863544760974e-14,8865,DOP853,1e-08,1e-10,0.02657222841597468,0.027182591617611024,,,,,
temporal,kv,0.0,0.0148,4.0,independent32_seed33,0.001,0.02,0.2,1.0,equal_current,case0061,0.005879751736596883,0.002,6.823372212052398e-05,0.009264681213732584,-2.6700863742235015e-11,1.1197065497015046e-07,0.0,0.0,,4.1151918010393085e-07,1.4148893205705207e-08,8.112821021443614e-06,8.145714368361343e-06,1.099863544760974e-14,8847,DOP853,1e-08,1e-10,0.026572229139161543,0.02668648880844609,,,,,
temporal,kv,0.0,0.0148,4.0,independent32_seed33,0.01,0.01,0.2,1.0,equal_charge,case0062,0.02254919704194197,0.01,0.00034097282277787896,0.013737927176560211,8.056055822436292e-12,3.3728964066170875e-08,0.0,0.0,,1.2396192731155276e-07,4.262052891543619e-09,4.056210293079833e-05,4.069013699915144e-05,1.0998635447609737e-14,8841,DOP853,1e-08,1e-10,0.02657222849152392,0.027085854308220015,,,,,
temporal,kv,0.0,0.0148,4.0,independent32_seed33,0.01,0.02,0.2,1.0,equal_current,case0063,0.045092905215267376,0.01,0.0006817039814980587,0.013732868848890304,9.207912210484892e-12,3.861612418720739e-08,0.0,0.0,,1.419235536601407e-07,4.879607181906531e-09,8.110910993712399e-05,8.136217878864093e-05,1.0998635447609737e-14,8859,DOP853,1e-08,1e-10,0.02657222607119482,0.027618710002284576,,,,,
temporal,kv,0.0,0.0148,4.0,independent32_seed33,0.1,0.001,0.2,1.0,equal_charge,case0064,0.0034119026530790575,0.042,0.0003384389785360541,0.058437874610960415,-1.1338152638984411e-11,4.764894034892109e-08,0.0,0.0,,1.7512149681764289e-07,6.02105007181326e-09,4.0567809921362324e-05,4.060374146845019e-05,1.0998635447609737e-14,8850,DOP853,1e-08,1e-10,0.026572229211875284,0.026687862706015652,,,,,
temporal,kv,0.0,0.0148,4.0,independent32_seed33,0.1,0.02,0.2,1.0,equal_current,case0065,0.06814473183009567,0.042,0.006758879219671643,0.05841688932321105,1.008915173628111e-11,5.009034853564742e-08,0.0,0.0,,1.8412099718131958e-07,6.329535478702033e-09,0.0008108586011067895,0.0008114700626797829,1.0998635447609737e-14,8943,DOP853,1e-08,1e-10,0.026572213551548925,0.02897816685887038,,,,,
temporal,kv,0.0,0.0148,4.0,cut,0.001,0.1,0.2,1.0,equal_charge,case0066,3.2640140590345368e-09,0.212,3.4872046916767364e-10,0.5629432559740828,-1.7486012637846216e-12,4.9379542121918973e-08,0.0,0.0,,1.8152207950736937e-07,6.239670238827877e-09,3.459071654110851e-12,1.3110121988985092e-09,7.66053886991358e-15,8811,DOP853,1e-08,1e-10,0.026572226364870426,0.027479445831468243,,,,,
temporal,kv,0.0,0.0148,4.0,cut,0.001,0.02,0.2,1.0,equal_current,case0067,2.7996424623033533e-09,0.296,3.3862359791192453e-10,0.5625004608172075,1.1310397063368782e-12,3.258483760593123e-08,0.0,0.0,,1.1978383460901215e-07,4.117494867959101e-09,1.8181744831923996e-11,1.2781774038350676e-09,7.66053886991358e-15,8823,DOP853,1e-08,1e-10,0.0265722286237992,0.02673963599502401,,,,,
temporal,kv,0.0,0.0148,4.0,cut,0.01,0.01,0.2,1.0,equal_charge,case0068,3.027939010635805e-09,0.256,3.546096402629038e-10,0.5640532895890951,-1.2420620087993939e-12,3.48964884766545e-08,0.0,0.0,,1.2828130010068134e-07,4.40956557116749e-09,-1.637300420242605e-12,1.3332729885268124e-09,7.66053886991358e-15,8832,DOP853,1e-08,1e-10,0.02657222654204078,0.027339792916779616,,,,,
temporal,kv,0.0,0.0148,4.0,cut,0.01,0.02,0.2,1.0,equal_current,case0069,2.969464951707579e-09,0.242,3.5003843573688787e-10,0.5663460883158785,-4.0939474033052647e-13,1.2866797904909077e-08,0.0,0.0,,4.729923822402449e-08,1.625855981377964e-09,-2.038765463396834e-11,1.311686317520544e-09,7.66053886991358e-15,8850,DOP853,1e-08,1e-10,0.02657222207524394,0.028150219249287404,,,,,
temporal,kv,0.0,0.0148,4.0,cut,0.1,0.001,0.2,1.0,equal_charge,case0070,4.3537257132797436e-09,0.28400000000000003,4.6530897190866217e-10,0.5894583666191507,-3.5180192092809648e-12,7.422915060395496e-08,0.0,0.0,,2.72868963622358e-07,9.379711253194529e-09,-9.576025848667676e-10,2.026989727899054e-09,7.66053886991358e-15,8856,DOP853,1e-08,1e-10,0.02657222889046293,0.026747516572517414,,,,,
temporal,kv,0.0,0.0148,4.0,cut,0.1,0.02,0.2,1.0,equal_current,case0071,2.0002749456793367e-09,0.31,1.9611655355245006e-10,0.6027885980279636,1.6514567491299204e-12,6.523852291717702e-08,0.0,0.0,,2.398218250073206e-07,8.243676949779386e-09,-1.8941662029758878e-08,1.8901549541094917e-09,7.66053886991358e-15,8910,DOP853,1e-08,1e-10,0.026572201443116318,0.030292686578312467,,,,,
temporal,kv,0.0,0.0592,1.0,original,0.001,0.1,0.2,1.0,equal_charge,case0072,0.02044547670142227,0.004,0.00028473324713946396,0.010894901964939536,-4.704570066849101e-12,2.481279071098186e-10,0.0,0.0,,3.978761764500405e-12,3.425937039688928e-10,3.214486972996726e-05,3.265920357848951e-05,2.130240428499519e-15,3120,DOP853,1e-08,1e-10,0.026572230581723727,0.027103743663833557,,,,,
